Date,Temp_0m,Temp_1m,Temp_2m,Temp_3m,Temp_4m,Temp_5m,Temp_6m,Temp_7m,Temp_8m,Temp_9m,Temp_10m,Temp_11m,Temp_12m,Temp_Bottom,year,dayofyear,thermoclineDepth_m_thresh0.1,thermoclineDepth_m_maxdiff,stability_Jperm2,buoyancyfrequency_1_s2,EpiTemp_degC,HypoTemp_degC,VolumeWeightedMeanTemp_degC,weekofyear,DeltaSurfaceDeep_degC
1985-07-20,24.055555555555554,23.55555555555556,23.388888888888886,23.166666666666668,21.944444444444446,17.944444444444443,15.388888888888891,11.444444444444446,9.555555555555557,8,7.277777777777779,6.944444444444445,6.944444444444445,NA,1985,201,4.5,4.5,421.100161602254,0.00808331318402188,23.37037037037037,7.055555555555556,15.28532522602987,29,16.314814814814813
1986-07-20,23.956790123456795,23.84567901234568,23.84567901234568,22.907407407407412,21.438271604938272,18.51851851851852,14.481481481481481,11.56172839506173,9.56172839506173,8.246913580246913,7.296296296296296,6.753086419753088,6.277777777777777,6.172839506172841,1986,201,5.055555555555555,5.055555555555555,428.85889106386475,0.007064224486133156,23.53292181069959,6.775720164609053,15.165023398361123,29,16.757201646090536
1987-07-20,25.746031746031747,25.11111111111111,24.769841269841272,24.15873015873016,22.547619047619047,18.206349206349206,14.626984126984127,11.904761904761907,10.047619047619047,8.261904761904763,7.23015873015873,6.674603174603175,6.309523809523809,6.1984126984127,1987,201,4.5,4.5,479.8005855727335,0.008980315983495706,24.67989417989418,6.738095238095238,15.682226737167591,29,17.941798941798943
1988-07-19,25.166666666666664,24.76851851851852,24.620370370370374,24.259259259259263,20.851851851851855,16.63888888888889,13.61111111111111,11.546296296296298,9.722222222222223,8.296296296296296,7.509259259259259,6.972222222222222,6.666666666666667,6.500000000000002,1988,201,3.6666666666666665,3.6666666666666665,458.5605288084118,0.008931098656788171,24.549382716049386,7.049382716049383,15.33555310050216,29,17.500000000000004
1989-07-20,24.857142857142858,24.18253968253968,23.28571428571429,22.626984126984127,19.198412698412696,15.182539682539684,12.134920634920636,10.499999999999998,8.84126984126984,7.912698412698415,7.23015873015873,6.912698412698412,6.6269841269841265,6.515873015873018,1989,201,3.642857142857143,3.642857142857143,416.5207918512431,0.007775412038982018,23.365079365079364,6.923280423280423,14.496080092389901,29,16.44179894179894
1990-07-20,24.555555555555557,24.20634920634921,22.880952380952383,21.976190476190478,21.174603174603178,18.730158730158735,15.063492063492063,12.246031746031745,10.23015873015873,9.079365079365077,8.357142857142858,7.682539682539681,7.333333333333335,7.174603174603174,1990,201,5.5,5.5,413.758068597548,0.006213550691986758,23.021164021164022,7.791005291005291,15.516620466541632,29,15.230158730158731
1991-07-20,24.233333333333334,23.811111111111114,23.633333333333333,23.299999999999997,22.32222222222222,19.7,15.700000000000001,12.544444444444444,10.433333333333334,9.122222222222224,7.9,7.1,6.233333333333334,6.1,1991,201,5.3,5.3,435.29723902674175,0.007560300415040093,23.581481481481482,7.077777777777778,15.653228323207639,29,16.503703703703703
1992-07-19,22.51984126984127,22.51984126984127,22.011904761904763,21.61904761904762,20.992063492063494,16.992063492063494,13.861111111111112,10.964285714285715,9.277777777777779,8.222222222222221,7.4325396825396846,6.912698412698412,6.615079365079365,6.448412698412699,1992,201,4.5,4.5,370.3428601292834,0.007695853941498163,22.05026455026455,6.986772486772487,14.515262225281054,29,15.063492063492063
1993-07-20,23.746031746031747,23.555555555555557,23.396825396825395,23.07936507936508,21.8968253968254,17.071428571428573,13.515873015873014,11.269841269841272,9.904761904761903,8.753968253968255,7.873015873015875,7.357142857142857,7.095238095238095,6.928571428571429,1993,201,4.5,4.5,414.65584811690667,0.0095137735113038,23.343915343915345,7.441798941798942,15.18583303727236,29,15.902116402116402
1994-07-20,24.355555555555554,24.522222222222222,24.522222222222222,24.37777777777778,23.11111111111111,18.755555555555556,14.455555555555556,11.255555555555556,9.122222222222222,7.866666666666667,6.8999999999999995,6.411111111111111,6.166666666666668,6.022222222222221,1994,201,4.5,4.5,465.69961158655576,0.009264419630498276,24.474074074074075,6.492592592592593,15.44420823446683,29,17.98148148148148
1995-07-20,24.59027777777778,24.541666666666668,24.430555555555557,24.368055555555557,21.166666666666664,17.36111111111111,13.479166666666666,10.833333333333334,9.090277777777779,8.152777777777779,7.36111111111111,6.965277777777779,6.6944444444444455,6.534722222222221,1995,201,3.625,3.625,452.16978508500324,0.008000503156372529,24.44675925925926,7.006944444444445,15.246710675434885,29,17.439814814814817
1996-07-19,26.09722222222223,25.527777777777782,22.979166666666668,21.84722222222222,20.124999999999996,16.555555555555557,12.770833333333332,10.368055555555557,8.38888888888889,7.256944444444445,6.458333333333334,6.131944444444445,5.902777777777779,5.840277777777779,1996,201,1.875,1.875,446.9744475435059,0.006983718708425514,23.45138888888889,6.164351851851852,14.536625199307274,29,17.287037037037038
1997-07-20,20.551091269841272,20.38938492063492,20.231150793650794,20.120039682539684,19.983630952380953,17.438988095238095,13.746527777777775,10.816468253968257,9.111607142857144,7.994047619047617,7.206349206349208,6.8040674603174605,6.457341269841271,6.410218253968255,1997,201,NA,4.741071428571429,342.41707478403475,0.006446081115359361,20.246858465608465,6.8225859788359795,13.81486211075879,29,13.424272486772486
1998-07-20,25.02777777777778,24.944444444444446,24.19444444444445,23.555555555555557,20.888888888888893,17.888888888888886,14.388888888888891,11.416666666666668,9.166666666666668,7.722222222222223,6.833333333333334,6.222222222222222,5.8611111111111125,5.666666666666666,1998,201,4.5,4.5,458.0217089527329,0.006988289516991793,24.231481481481485,6.305555555555556,15.113442827477282,29,17.925925925925927
1999-07-20,24.78571428571429,24.492063492063494,24.23809523809524,24.20634920634921,22.380952380952383,18.44444444444445,15.031746031746033,13.293650793650793,10.912698412698415,9.484126984126986,8.523809523809524,7.666666666666665,7.277777777777779,7.126984126984126,1999,201,4.5,4.5,449.4557594580789,0.008144941121343872,24.312169312169313,7.822751322751323,16.07005164557729,29,16.48941798941799
2000-07-19,22.875,22.930555555555557,22.819444444444446,22.56944444444445,20.069444444444443,16.486111111111114,13.791666666666666,11.194444444444445,9.458333333333336,8.5,7.569444444444446,7.000000000000001,6.666666666666667,6.4444444444444455,2000,201,4.25,4.25,385.79983541387594,0.007020429555649328,22.773148148148152,7.078703703703705,14.666069032207293,29,15.694444444444446
2001-07-20,23.49206349206349,22.865079365079367,22.76190476190476,22.61111111111111,21.5,16.642857142857146,13.888888888888891,9.865079365079364,7.452380952380952,6.658730158730159,6.015873015873015,5.7301587301587285,5.571428571428571,5.563492063492063,2001,201,4.5,4.5,404.47777273951476,0.009364237468894322,22.746031746031747,5.772486772486771,14.173522723190574,29,16.973544973544975
2002-07-20,25.880952380952383,25.07936507936508,24.126984126984127,23.769841269841272,22.32539682539683,16.91269841269841,14.365079365079364,11.896825396825395,10.198412698412698,8.761904761904761,7.777777777777779,7.039682539682541,6.714285714285715,6.619047619047619,2002,201,4.5,4.5,464.68299212070553,0.010754525710083368,24.325396825396826,7.177248677248678,15.619720909612486,29,17.14814814814815
2003-07-20,24.80555555555556,24.222222222222225,23.312500000000004,23.04861111111111,19.1875,14.88888888888889,11.395833333333336,9.180555555555554,7.333333333333335,6.500000000000002,5.965277777777779,5.631944444444446,5.520833333333333,5.465277777777777,2003,201,3.5,3.5,426.7056015705778,0.008266802174473559,23.52777777777778,5.706018518518519,13.874897097052788,29,17.82175925925926
2004-07-19,22.520833333333336,22.47916666666667,22.38888888888889,22.145833333333332,21.388888888888886,17.77777777777778,13.1875,9.909722222222223,8.32638888888889,7.333333333333334,6.597222222222221,6.076388888888889,5.798611111111112,5.7222222222222205,2004,201,5.125,5.125,385.5685612160748,0.007926458923848405,22.337962962962965,6.157407407407407,14.228075525324135,29,16.180555555555557
2005-07-20,27.80952380952381,27.0952380952381,25.936507936507937,24.53968253968254,22.12698412698413,17.563492063492067,13.952380952380953,10.531746031746033,8.30952380952381,6.928571428571428,6.341269841269841,5.944444444444446,5.777777777777778,5.7222222222222205,2005,201,4.5,4.5,540.701398626373,0.009185504560465121,25.857142857142858,6.021164021164021,15.5172201758525,29,19.835978835978835
2006-07-20,26.666666666666668,26.500000000000004,24.833333333333336,24.277777777777782,20.500000000000004,17,13.555555555555555,10.166666666666666,8.777777777777777,7.5,6.722222222222223,6.222222222222224,5.88888888888889,5.833333333333334,2006,201,3.5,3.5,499.8849504239131,0.008572562146795366,25.203703703703706,6.2777777777777795,15.182662133479266,29,18.925925925925927
2007-07-20,23.5,23.388888888888886,23.333333333333336,23.444444444444446,22.611111111111114,17.444444444444443,12.944444444444443,9.27777777777778,7.833333333333335,6.833333333333332,6.277777777777777,5.88888888888889,5.7222222222222205,5.666666666666669,2007,201,4.5,4.5,426.2857350503364,0.01048205984545239,23.38888888888889,5.962962962962963,14.462123014072972,29,17.425925925925927
2008-07-19,27.158730158730158,26.896825396825395,25.587301587301585,24.682539682539684,22.373015873015873,16.00793650793651,10.992063492063492,8.777777777777779,7.571428571428572,6.6984126984126995,6.0396825396825395,5.7142857142857135,5.603174603174605,5.507936507936507,2008,201,4.5,4.5,528.3965937614965,0.012342862933214465,25.72222222222222,5.785714285714286,14.900369910035185,29,19.936507936507937
2009-07-20,27.333333333333336,26.944444444444446,26.833333333333332,24.055555555555554,22.5,16.722222222222225,12.333333333333336,10.444444444444443,8.88888888888889,7.777777777777779,7.055555555555557,6.611111111111111,6.333333333333333,6.277777777777777,2009,201,4.5,4.5,535.022911139207,0.011467616451450457,25.944444444444443,6.666666666666667,15.616776179251113,29,19.277777777777775
2010-07-20,25.42857142857143,25.07936507936508,24.857142857142858,24.04761904761905,19.992063492063494,15.841269841269842,11.992063492063492,9.492063492063492,7.738095238095239,6.420634920634921,5.857142857142856,5.507936507936509,5.317460317460318,5.317460317460318,2010,201,3.5,3.5,471.2973778144504,0.008934173270132458,24.66137566137566,5.560846560846561,14.381956748176474,29,19.1005291005291
2011-07-20,27.342592592592595,27.185185185185183,26.77777777777778,25.51851851851852,21.805555555555557,16.09259259259259,11.462962962962964,9.37962962962963,8.250000000000002,7.314814814814814,6.462962962962964,5.953703703703705,5.712962962962962,5.555555555555555,2011,201,4.333333333333333,4.333333333333333,548.4787001514867,0.011171444602415554,26.493827160493826,6.0432098765432105,15.276977694407979,29,20.450617283950614
2012-07-19,25.555555555555557,25.444444444444443,25.055555555555554,24.777777777777775,21.611111111111114,17.5,13,10.444444444444443,8.833333333333332,7.222222222222222,6.111111111111112,5.666666666666669,5.444444444444443,5.388888888888891,2012,201,4.5,4.5,489.5265162646777,0.008140491973638293,25.09259259259259,5.740740740740741,15.046925416392053,29,19.35185185185185
2013-07-20,28.27777777777778,27.72222222222222,25.981481481481485,24.648148148148152,22.61111111111111,16.981481481481485,14.222222222222221,11.38888888888889,9.148148148148149,7.518518518518517,6.500000000000001,5.851851851851853,5.555555555555555,5.4222222222222225,2013,201,4.5,4.5,557.502387678153,0.011308019330696592,26.117283950617285,5.969135802469136,15.736543810051854,29,20.14814814814815
2014-07-20,26.103174603174605,25.78571428571429,24.833333333333332,24.206349206349206,21.936507936507937,16.682539682539684,12.833333333333334,9.595238095238097,7.880952380952382,6.547619047619049,5.777777777777778,5.373015873015874,5.309523809523811,5.2063492063492065,2014,201,4.5,4.5,494.55034484871874,0.010265994489590194,24.941798941798943,5.486772486772487,14.772328172281782,29,19.455026455026456
2015-07-20,26.999999999999996,26.444444444444443,24.722222222222225,23.5,21.11111111111111,16.666666666666668,13.555555555555555,9.722222222222223,7.166666666666666,6.222222222222224,5.6111111111111125,5.388888888888891,5.222222222222221,5.262626262626262,2015,201,4.5,4.5,502.3537785192744,0.008486452823784735,24.88888888888889,5.407407407407408,14.724337927084207,29,19.48148148148148
2016-07-19,25.833333333333336,25.929292929292927,25.909090909090907,25.040404040404045,24.19191919191919,20.580808080808083,15.75757575757576,12.686868686868689,10.686868686868689,9.505050505050507,8.606060606060606,7.8737373737373755,7.378787878787878,7.217171717171717,2016,201,5.409090909090909,5.409090909090909,511.3061534714458,0.0090182246088652,25.626262626262626,7.952861952861953,16.80242705795695,29,17.67340067340067
2017-07-20,26.86609756097561,26.31341463414634,25.611463414634148,24.482926829268294,21.117560975609756,15.789268292682927,11.576341463414634,9.038048780487806,7.5182926829268295,6.435365853658537,6.208333333333335,5.7222222222222205,5.513888888888888,5.506944444444444,2017,201,4.5,4.5,507.39485091498085,0.009922354051268437,25.469268292682926,5.814814814814815,14.743140979979481,29,19.65445347786811
2018-07-20,26.33333333333334,26.166666666666664,26,24.88888888888889,18.77777777777778,13.777777777777777,10.166666666666666,8.555555555555555,7.5,6.611111111111111,6.055555555555555,5.666666666666669,5.388888888888891,5.388888888888891,2018,201,3.5,3.5,499.0835378381026,0.013520980342139518,25.685185185185183,5.703703703703705,14.281446769377933,29,19.981481481481477
2019-07-20,25.769841269841272,25.674603174603178,25.373015873015873,25.063492063492067,21.42857142857143,16.547619047619047,12.34920634920635,9.412698412698411,7.96825396825397,6.841269841269843,6.0238095238095255,5.507936507936507,5.253968253968254,5.142857142857143,2019,201,3.7857142857142856,3.7857142857142856,498.63427206872143,0.011147552792034143,25.370370370370374,5.595238095238096,14.802254313109025,29,19.77513227513228
